Time,E+E Hum,E+E Temp,Vaisala Hum,Vaisala Temp,SGS Hum,SGS Temp,SGS RAW
15:30:25,12.08,23.93,11.3,24.2,3398.6,24.6,56321
15:30:25,12.02,23.92,11.3,24.1,3398.5,24.7,56319
15:30:25,11.96,23.92,11.3,24.1,3398.5,24.8,56321
15:30:25,11.95,23.92,11.2,24.1,3398.5,24.8,56318
15:30:25,11.95,23.91,11.2,24.1,3398.5,24.7,56318
15:30:25,11.94,23.91,11.2,24.1,3398.5,24.7,56318
15:30:25,11.89,23.9,11.2,24.1,3398.5,24.7,56318
15:30:25,11.86,23.9,11.2,24.1,3398.5,24.6,56313
15:30:25,11.85,23.89,11.2,24.1,3398.4,24.6,56309
15:30:25,11.86,23.89,11.1,24.1,3398.4,24.7,56304
15:30:25,11.84,23.88,11.1,24.1,3398.3,24.8,56298
15:30:25,11.81,23.88,11.1,24.1,3398.2,24.7,56296
15:30:25,11.77,23.88,11.1,24.1,3398.1,24.7,56297
15:30:25,11.74,23.87,11,24.1,3398.1,24.7,56298
15:30:25,11.74,23.87,11,24.1,3398.1,24.7,56302
15:30:25,11.73,23.86,11,24.1,3398.2,24.7,56306
15:30:25,11.68,23.86,11,24.1,3398.2,24.7,56302
15:30:25,11.68,23.85,11,24.1,3398.2,24.7,56295
15:30:25,11.67,23.85,11,24.1,3398.1,24.6,56285
15:30:25,11.67,23.85,11,24.1,3397.9,24.6,56281
15:30:25,11.67,23.84,11,24.1,3397.8,24.6,56282
15:30:25,11.64,23.84,10.9,24,3397.8,24.6,56282
15:30:25,11.63,23.84,10.9,24,3397.8,24.6,56290
15:30:25,11.6,23.83,10.9,24,3397.9,24.6,56296
15:30:25,11.58,23.83,10.9,24,3398,24.7,56294
15:30:25,11.6,23.82,10.9,24,3398,24.7,56292
15:30:25,11.6,23.82,10.9,24,3398,24.7,56291
15:30:25,11.6,23.82,10.8,24,3398,24.6,56284
15:30:25,11.58,23.82,10.8,24,3397.9,24.7,56278
15:30:25,11.59,23.82,10.8,24,3397.8,24.6,56276
15:30:25,11.59,23.81,10.8,24,3397.7,24.6,56277
15:30:25,11.59,23.81,10.8,24,3397.7,24.6,56283
15:30:25,11.59,23.8,10.8,24,3397.8,24.6,56291
15:30:25,11.6,23.8,10.8,24,3397.9,24.7,56296
15:30:25,11.56,23.8,10.8,24,3398,24.7,56302
15:30:25,11.57,23.79,10.8,24,3398.1,24.7,56304
15:30:25,11.56,23.79,10.8,24,3398.2,24.6,56305
15:30:25,11.54,23.79,10.8,24,3398.2,24.6,56305
15:30:25,11.54,23.79,10.8,24,3398.2,24.6,56303
15:30:25,11.51,23.78,10.8,24,3398.2,24.6,56298
15:30:25,11.54,23.78,10.8,24,3398.2,24.5,56298
15:30:25,11.54,23.78,10.8,24,3398.1,24.5,56295
15:30:25,11.54,23.77,10.8,24,3398.1,24.6,56291
15:30:25,11.52,23.77,10.8,24,3398,24.6,56287
15:30:25,11.51,23.77,10.8,24,3397.9,24.7,56288
15:30:25,11.5,23.76,10.8,24,3397.9,24.6,56292
15:30:25,11.5,23.76,10.8,24,3397.9,24.6,56289
15:30:25,11.5,23.76,10.8,24,3398,24.5,56289
15:30:25,11.5,23.76,10.8,24,3397.9,24.5,56287
15:30:25,11.49,23.76,10.8,24,3397.9,24.5,56288
15:30:25,11.48,23.75,10.8,24,3397.9,24.6,56294
15:30:25,11.48,23.76,10.8,24,3398,24.5,56296
15:30:25,11.5,23.75,10.8,23.9,3398,24.5,56294
15:30:25,11.49,23.75,10.8,23.9,3398,24.4,56292
15:30:25,11.49,23.75,10.8,23.9,3398,24.5,56286
15:30:25,11.49,23.75,10.8,23.9,3397.9,24.6,56278
15:30:25,11.49,23.74,10.8,23.9,3397.8,24.6,56276
15:30:25,11.49,23.74,10.8,23.9,3397.7,24.6,56276
15:30:25,11.51,23.74,10.8,23.9,3397.7,24.5,56276
