Vaisala Hum,SGS Temp,SGS RAW
NaN,32.9,57618
NaN,32.9,57621
NaN,32.9,57618
NaN,32.9,57623
NaN,33,57626
NaN,33,57624
NaN,33,57625
NaN,33,57624
NaN,33,57626
NaN,33,57625
NaN,32.9,57625
NaN,33.1,57622
NaN,33.1,57623
NaN,33.1,57624
NaN,33,57623
NaN,33,57625
NaN,33.1,57622
NaN,33.2,57625
NaN,33.2,57628
NaN,33.2,57627
NaN,33.2,57627
NaN,33.2,57625
NaN,33.2,57626
NaN,33.3,57628
NaN,33.3,57627
NaN,33.2,57628
NaN,33.3,57629
NaN,33.3,57628
NaN,33.3,57627
NaN,33.2,57628
NaN,33.3,57628
NaN,33.3,57628
NaN,33.3,57629
NaN,33.2,57629
NaN,33.2,57628
NaN,33.3,57628
NaN,33.4,57629
NaN,33.5,57630
NaN,33.4,57630
NaN,33.4,57629
NaN,33.4,57629
NaN,33.4,57630
NaN,33.4,57630
NaN,33.4,57630
NaN,33.5,57631
NaN,33.5,57632
NaN,33.5,57633
NaN,33.4,57633
NaN,33.4,57636
NaN,33.4,57637
NaN,33.4,57638
NaN,33.4,57639
NaN,33.5,57637
NaN,33.5,57634
NaN,33.5,57634
NaN,33.5,57638
NaN,33.6,57637
NaN,33.6,57636
NaN,33.5,57638
NaN,33.6,57637
NaN,33.6,57639
NaN,33.6,57637
NaN,33.5,57636
NaN,33.5,57638
NaN,33.5,57639
NaN,33.6,57641
NaN,33.7,57638
NaN,33.7,57636
NaN,33.7,57637
NaN,33.6,57637
NaN,33.7,57639
NaN,33.7,57639
NaN,33.6,57641
NaN,33.6,57644
NaN,33.7,57643
NaN,33.6,57643
NaN,33.7,57642
NaN,33.7,57642
NaN,33.7,57643
NaN,33.7,57641
NaN,33.7,57642
NaN,33.7,57643
NaN,33.8,57644
NaN,33.8,57645
NaN,33.9,57645
NaN,33.9,57649
NaN,33.8,57646
NaN,33.9,57643
NaN,33.9,57644
NaN,33.9,57648
NaN,33.9,57646
NaN,33.8,57648
NaN,33.9,57646
NaN,33.9,57646
NaN,33.9,57643
NaN,33.9,57644
NaN,33.9,57642
NaN,33.8,57647
NaN,33.9,57646
NaN,33.8,57648
NaN,33.8,57649
NaN,33.9,57651
NaN,33.9,57651
NaN,33.8,57652
NaN,33.9,57649
NaN,33.9,57648
NaN,33.9,57647
NaN,33.8,57651
NaN,33.9,57652
NaN,34,57653
NaN,34,57651
NaN,34,57650
NaN,34,57645
NaN,33.9,57643
NaN,34,57641
NaN,34.1,57643
NaN,34,57643
NaN,34,57647
NaN,34,57646
NaN,34.1,57646
NaN,34,57649
NaN,34,57648
NaN,34,57650
NaN,34.1,57651
NaN,34.1,57653
NaN,34.1,57652
NaN,34.2,57652
NaN,34.1,57652
NaN,34.1,57653
NaN,34.1,57649
NaN,34.1,57652
NaN,34.2,57651
NaN,34.2,57649
NaN,34.2,57648
NaN,34.1,57647
NaN,34.1,57649
NaN,34.2,57648
NaN,34.2,57651
NaN,34.2,57652
NaN,34.1,57652
NaN,34.1,57653
NaN,34.2,57651
NaN,34.2,57653
NaN,34.2,57655
NaN,34.2,57654
NaN,34.1,57654
NaN,34.2,57653
NaN,34.2,57655
NaN,34.2,57658
NaN,34.2,57657
NaN,34.2,57656
NaN,34.2,57657
NaN,34.2,57655
NaN,34.3,57654
NaN,34.3,57657
NaN,34.2,57658
NaN,34.3,57658
NaN,34.4,57660
NaN,34.3,57660
NaN,34.3,57658
NaN,34.4,57660
NaN,34.4,57657
NaN,34.3,57657
NaN,34.3,57661
NaN,34.4,57661
NaN,34.4,57660
NaN,34.3,57662
NaN,34.3,57659
NaN,34.4,57657
NaN,34.4,57654
NaN,34.4,57654
NaN,34.3,57656
NaN,34.4,57657
NaN,34.4,57656
NaN,34.4,57657
NaN,34.4,57656
NaN,34.4,57658
NaN,34.4,57657
NaN,34.3,57657
NaN,34.3,57657
NaN,34.3,57657
NaN,34.4,57654
NaN,34.4,57653
NaN,34.4,57653
NaN,34.4,57655
NaN,34.4,57656
NaN,34.3,57657
NaN,34.4,57660
NaN,34.4,57657
NaN,34.4,57658
NaN,34.4,57658
NaN,34.4,57658
NaN,34.4,57661
NaN,34.4,57663
NaN,34.4,57661
NaN,34.5,57662
NaN,34.5,57662
NaN,34.5,57661
NaN,34.5,57662
NaN,34.5,57661
NaN,34.5,57658
NaN,34.5,57659
NaN,34.5,57657
NaN,34.5,57657
NaN,34.5,57661
NaN,34.5,57661
NaN,34.6,57660
NaN,34.5,57664
NaN,34.6,57664
NaN,34.6,57662
NaN,34.5,57663
NaN,34.5,57666
NaN,34.5,57663
NaN,34.5,57664
NaN,34.6,57665
NaN,34.6,57662
NaN,34.6,57662
NaN,34.6,57659
NaN,34.6,57661
NaN,34.6,57664
NaN,34.6,57664
NaN,34.6,57662
NaN,34.7,57663
NaN,34.7,57661
NaN,34.7,57661
NaN,34.6,57662
NaN,34.6,57662
NaN,34.7,57662
NaN,34.7,57661
NaN,34.7,57662
NaN,34.6,57664
NaN,34.6,57664
NaN,34.6,57661
NaN,34.7,57661
NaN,34.7,57662
NaN,34.7,57663
NaN,34.8,57662
NaN,34.8,57659
NaN,34.8,57660
NaN,34.8,57659
NaN,34.8,57663
NaN,34.8,57661
NaN,34.7,57663
NaN,34.7,57661
NaN,34.7,57658
NaN,34.7,57659
NaN,34.7,57659
NaN,34.7,57659
NaN,34.7,57659
NaN,34.7,57656
NaN,34.7,57656
NaN,34.7,57652
NaN,34.7,57654
NaN,34.7,57657
NaN,34.7,57655
NaN,34.7,57658
NaN,34.8,57657
NaN,34.8,57659
NaN,34.8,57658
NaN,34.7,57657
NaN,34.7,57657
NaN,34.7,57660
NaN,34.8,57662
NaN,34.7,57662
NaN,34.7,57659
NaN,34.7,57658
NaN,34.7,57659
NaN,34.7,57659
NaN,34.8,57660
NaN,34.8,57659
NaN,34.8,57657
NaN,34.8,57661
NaN,34.8,57662
NaN,34.8,57662
NaN,34.8,57660
NaN,34.7,57661
NaN,34.8,57659
NaN,34.7,57664
NaN,34.8,57663
NaN,34.9,57656
NaN,34.9,57658
NaN,34.9,57654
NaN,34.8,57658
NaN,34.8,57661
NaN,34.8,57661
NaN,34.9,57660
NaN,34.9,57659
NaN,35,57658
NaN,35,57659
NaN,35,57659
NaN,35,57661
NaN,35,57659
NaN,35,57660
NaN,35,57662
NaN,35.1,57659
NaN,35.1,57663
NaN,35.1,57663
NaN,35.2,57665
NaN,35,57663
NaN,35,57666
NaN,35,57665
NaN,35,57660
NaN,35.1,57659
NaN,35.1,57660
NaN,35.3,57660
NaN,35.3,57664
NaN,35.3,57667
NaN,35.1,57669
NaN,35,57667
NaN,35,57663
NaN,35,57661
NaN,35.1,57664
NaN,35,57662
NaN,34.7,57662
NaN,34.5,57662
NaN,34.6,57663
NaN,34.9,57658
NaN,35.2,57657
NaN,35.2,57662
NaN,35.2,57660
NaN,34.9,57660
NaN,34.6,57659
NaN,34.3,57659
NaN,34.2,57659
NaN,34.3,57661
NaN,34.3,57662
NaN,34.4,57662
NaN,34.6,57663
NaN,34.6,57665
NaN,34.6,57665
NaN,34.4,57660
NaN,34.5,57661
NaN,34.4,57659
NaN,34.5,57662
NaN,34.5,57663
NaN,34.5,57664
NaN,34.6,57667
NaN,34.5,57667
NaN,34.5,57664
NaN,34.5,57667
NaN,34.4,57665
NaN,34.5,57667
NaN,34.6,57669
NaN,34.7,57667
NaN,34.7,57664
NaN,34.6,57667
NaN,34.6,57668
NaN,34.6,57669
NaN,34.6,57663
NaN,34.6,57664
NaN,34.7,57666
NaN,34.7,57666
NaN,34.7,57667
NaN,34.7,57668
NaN,34.6,57669
NaN,34.7,57669
NaN,34.8,57669
NaN,34.8,57669
NaN,34.8,57668
NaN,34.7,57671
NaN,34.8,57669
NaN,34.8,57670
NaN,34.8,57668
NaN,34.7,57670
NaN,34.7,57669
NaN,34.7,57672
NaN,34.7,57674
NaN,34.7,57675
NaN,34.8,57676
NaN,34.7,57676
NaN,34.8,57675
NaN,34.7,57677
NaN,34.8,57678
NaN,34.8,57678
NaN,34.8,57675
NaN,34.8,57675
NaN,34.8,57672
NaN,34.8,57671
NaN,34.7,57675
NaN,34.8,57674
NaN,34.8,57676
NaN,34.8,57674
NaN,34.8,57673
NaN,34.8,57671
NaN,34.9,57674
NaN,34.8,57675
NaN,34.8,57672
NaN,34.8,57674
NaN,34.9,57677
NaN,34.9,57678
NaN,34.9,57676
NaN,34.9,57671
NaN,34.9,57673
NaN,34.9,57676
NaN,34.9,57677
NaN,34.9,57675
NaN,34.9,57675
NaN,34.9,57678
NaN,34.9,57679
NaN,34.9,57680
NaN,34.9,57677
NaN,34.9,57677
NaN,34.9,57679
NaN,34.9,57679
NaN,34.9,57680
NaN,34.9,57677
NaN,34.9,57679
NaN,34.9,57676
NaN,35,57676
NaN,34.9,57674
NaN,34.9,57677
NaN,34.9,57678
NaN,34.9,57675
NaN,34.9,57674
NaN,34.9,57677
NaN,34.9,57679
NaN,34.9,57678
NaN,35,57677
NaN,35,57677
NaN,35,57678
NaN,35,57680
NaN,35,57679
NaN,34.9,57680
NaN,34.9,57677
NaN,34.9,57678
NaN,34.9,57678
NaN,34.9,57680
NaN,34.9,57680
NaN,34.9,57675
NaN,35,57678
NaN,35,57677
NaN,35,57676
NaN,34.9,57676
NaN,35,57678
NaN,35,57677
NaN,35,57677
NaN,35,57678
NaN,35,57680
NaN,35,57681
NaN,34.9,57679
NaN,34.9,57678
NaN,34.9,57676
NaN,35,57677
NaN,35,57675
NaN,34.9,57675
NaN,34.9,57673
NaN,34.9,57676
NaN,34.9,57677
NaN,34.9,57678
NaN,34.9,57676
NaN,35,57676
NaN,34.9,57677
NaN,34.9,57674
NaN,34.9,57678
NaN,34.9,57679
NaN,34.9,57678
NaN,34.9,57679
NaN,34.9,57680
NaN,35,57681
NaN,35,57682
NaN,35,57683
NaN,35,57684
NaN,35,57682
NaN,35,57682
NaN,35,57684
NaN,35,57685
NaN,35,57686
NaN,35,57685
NaN,34.9,57685
NaN,35,57685
NaN,34.9,57684
NaN,35,57684
NaN,34.9,57681
NaN,34.9,57683
NaN,34.9,57683
NaN,34.9,57684
NaN,34.9,57683
NaN,34.9,57679
NaN,35,57679
NaN,35,57680
NaN,35,57684
NaN,34.9,57684
NaN,34.9,57685
NaN,35,57683
NaN,35,57683
NaN,35,57686
NaN,35,57684
NaN,35.1,57686
NaN,35.1,57686
NaN,35.1,57684
NaN,35,57685
NaN,35,57683
NaN,35,57682
NaN,35,57683
NaN,35,57682
NaN,35.1,57681
NaN,35.1,57682
NaN,35,57684
NaN,35,57685
NaN,35,57683
NaN,35,57685
NaN,35,57686
NaN,35,57687
NaN,35,57688
NaN,35.1,57687
NaN,35,57686
NaN,35,57684
NaN,35,57684
NaN,35,57685
NaN,35,57688
NaN,35.1,57687
NaN,35,57686
NaN,35,57688
NaN,35,57686
NaN,35.1,57687
NaN,35.1,57687
NaN,35.1,57689
NaN,35,57688
NaN,35.1,57688
NaN,35,57685
NaN,35,57687
NaN,35,57688
NaN,35,57689
NaN,35,57687
NaN,35,57686
NaN,35,57686
NaN,35,57685
NaN,35.1,57684
NaN,35.1,57684
NaN,35.1,57687
NaN,35.1,57684
NaN,35,57683
NaN,35,57684
NaN,34.9,57683
NaN,34.9,57685
NaN,35,57685
NaN,35,57684
NaN,35,57683
NaN,35,57685
NaN,35,57683
NaN,35,57688
NaN,35,57687
NaN,35,57689
NaN,35,57690
NaN,35,57690
NaN,35,57687
NaN,35,57687
NaN,35,57687
NaN,35,57688
NaN,35,57687
NaN,35,57687
NaN,35.1,57690
NaN,35.1,57688
NaN,35.1,57685
NaN,35.1,57685
NaN,35,57688
NaN,35,57688
NaN,35,57689
NaN,35,57688
NaN,35.1,57689
NaN,35.1,57690
NaN,35,57691
NaN,35,57689
NaN,35,57687
NaN,35.1,57690
NaN,35,57688
NaN,35,57687
NaN,35,57691
NaN,35.1,57693
NaN,35.1,57693
NaN,35.1,57691
NaN,35.1,57688
NaN,35.1,57689
NaN,35.1,57688
NaN,35.1,57688
NaN,35.1,57684
NaN,35,57683
NaN,35,57686
NaN,35,57685
NaN,35,57687
NaN,35,57688
NaN,35,57689
NaN,35,57693
NaN,35,57691
NaN,35.1,57689
NaN,35.1,57689
NaN,35.1,57691
NaN,35,57689
NaN,35.1,57690
NaN,35.1,57691
NaN,35.1,57690
NaN,35.1,57692
NaN,35.1,57694
NaN,35.1,57693
NaN,35.1,57695
NaN,35.1,57694
NaN,35.2,57694
NaN,35.1,57694
NaN,35.1,57693
NaN,35.1,57692
NaN,35.1,57692
NaN,35.1,57694
NaN,35.1,57696
NaN,35.2,57700
NaN,35.2,57695
NaN,35.2,57694
NaN,35.1,57695
NaN,35,57694
NaN,35,57693
NaN,35,57694
NaN,35,57693
NaN,35.1,57697
NaN,35,57698
NaN,35.1,57693
NaN,35,57696
NaN,35.1,57697
NaN,35.1,57697
NaN,35.2,57697
NaN,35.2,57696
NaN,35.2,57697
NaN,35.2,57695
NaN,35.1,57695
NaN,35.1,57696
NaN,35.1,57698
NaN,35.1,57698
NaN,35.1,57699
NaN,35.1,57700
NaN,35.1,57700
NaN,35.1,57697
NaN,35.1,57697
NaN,35.1,57695
NaN,35.1,57693
NaN,35.1,57694
NaN,35.1,57693
NaN,35.2,57697
NaN,35.2,57695
NaN,35.2,57695
NaN,35.1,57699
NaN,35,57699
NaN,35,57699
NaN,35.1,57701
NaN,35.1,57701
NaN,35.1,57699
NaN,35.1,57697
NaN,35.1,57695
NaN,35.1,57696
NaN,35.1,57694
NaN,35.1,57695
NaN,35.1,57697
NaN,35.2,57698
NaN,35.1,57699
NaN,35.1,57697
NaN,35.1,57700
NaN,35.1,57702
NaN,35.1,57702
NaN,35.1,57700
NaN,35.1,57700
NaN,35.1,57702
NaN,35.2,57699
NaN,35.2,57698
NaN,35.2,57699
NaN,35.1,57700
NaN,35.1,57699
NaN,35.1,57700
NaN,35.1,57698
NaN,35.1,57695
NaN,35.1,57698
NaN,35.1,57702
NaN,35,57702
NaN,35,57701
NaN,35.1,57699
NaN,35.1,57699
NaN,35,57701
NaN,35,57702
NaN,34.9,57702
NaN,34.9,57702
NaN,34.9,57699
NaN,35,57699
NaN,35,57700
NaN,35.1,57699
NaN,35.1,57698
NaN,35.1,57700
NaN,35.1,57700
NaN,35.2,57700
NaN,35.2,57699
NaN,35.1,57700
NaN,35.1,57702
NaN,35.1,57701
NaN,35.1,57700
NaN,35.2,57699
NaN,35.1,57697
NaN,35.1,57697
NaN,35.1,57700
NaN,35.1,57701
NaN,35.1,57701
NaN,35,57702
NaN,35.1,57700
NaN,35.2,57701
NaN,35.1,57701
NaN,35.1,57701
NaN,35,57700
NaN,35,57701
NaN,35.1,57700
NaN,35.1,57698
NaN,35.1,57697
NaN,35.1,57699
NaN,35.1,57698
NaN,35.1,57700
NaN,35,57702
NaN,35,57702
NaN,35,57702
NaN,35,57702
NaN,35.1,57703
NaN,35.1,57702
NaN,35.1,57702
NaN,35.1,57700
NaN,35.1,57701
NaN,35.1,57700
NaN,35.1,57701
NaN,35.1,57702
NaN,35.1,57703
NaN,35.1,57701
NaN,35.1,57702
NaN,35.1,57702
NaN,35.1,57702
NaN,35.1,57702
NaN,35.1,57703
NaN,35.2,57702
NaN,35.1,57706
NaN,35.1,57705
NaN,35.1,57705
NaN,35.1,57705
NaN,35.1,57705
NaN,35.1,57707
NaN,35,57706
NaN,35,57704
NaN,35.1,57705
NaN,35.1,57706
NaN,35.2,57705
NaN,35.2,57703
NaN,35.2,57704
NaN,35.2,57704
NaN,35.2,57704
NaN,35.1,57705
NaN,35.1,57704
NaN,35.1,57703
NaN,35.2,57703
NaN,35.2,57703
NaN,35.2,57703
NaN,35.1,57703
NaN,35.1,57701
NaN,35.1,57703
NaN,35.2,57704
NaN,35.1,57705
NaN,35.1,57705
NaN,35.2,57702
NaN,35.1,57702
NaN,35.1,57703
NaN,35.1,57701
NaN,35.2,57700
NaN,35.2,57701
NaN,35.1,57700
NaN,35.1,57700
NaN,35.1,57696
NaN,35.2,57695
NaN,35.2,57694
NaN,35.2,57696
NaN,35.1,57697
NaN,35.1,57695
NaN,35.1,57696
NaN,35.1,57696
NaN,35.1,57695
NaN,35.1,57691
NaN,35.1,57691
NaN,35.1,57691
NaN,35,57687
NaN,35,57687
NaN,35,57686
NaN,35,57685
NaN,35,57684
NaN,35,57684
NaN,35,57680
NaN,35,57678
NaN,35,57678
NaN,35,57675
99.9,35,57674
99.9,35,57672
99.8,34.9,57671
99.7,34.9,57671
99.6,34.9,57669
99.6,34.9,57669
99.6,34.8,57667
99.6,34.8,57667
99.6,34.8,57663
99.5,34.8,57661
99.5,34.9,57661
99.5,34.9,57658
99.4,34.9,57659
99.4,34.9,57659
99.4,34.9,57657
99.4,34.9,57660
99.3,34.8,57657
99.3,34.8,57658
99.2,34.8,57656
99.2,34.8,57657
99.1,34.7,57656
99,34.7,57654
99,34.7,57656
99,34.7,57654
98.9,34.7,57652
98.9,34.7,57652
98.7,34.7,57652
98.6,34.7,57649
98.5,34.7,57651
98.5,34.7,57651
98.4,34.6,57647
98.3,34.6,57647
98.1,34.6,57648
97.9,34.6,57650
97.9,34.6,57649
97.8,34.6,57646
97.7,34.6,57646
97.6,34.6,57646
97.4,34.6,57644
97.3,34.6,57646
97.3,34.5,57647
97.1,34.6,57645
97,34.6,57646
97,34.6,57646
97,34.6,57646
97,34.6,57651
97,34.6,57652
97,34.6,57656
97.1,34.6,57659
97.8,34.6,57662
98,34.6,57667
98,34.6,57671
98.2,34.6,57677
98.5,34.6,57686
98.9,34.7,57692
99,34.7,57699
99,34.7,57705
99.3,34.7,57713
99.4,34.8,57719
99.4,34.8,57727
99.5,34.9,57735
99.5,35,57741
99.6,35.1,57748
99.7,35.2,57757
99.7,35.3,57762
99.7,35.4,57765
99.8,35.3,57770
99.8,35.4,57776
99.8,35.5,57781
99.8,35.6,57789
99.8,35.6,57794
99.9,35.6,57799
99.9,35.7,57800
99.9,35.8,57804
99.9,35.9,57808
99.9,35.9,57809
99.9,36,57812
99.9,36.1,57819
99.9,36.1,57822
99.9,36.2,57824
99.9,36.2,57827
99.9,36.2,57830
99.9,36.3,57828
99.9,36.4,57828
99.9,36.4,57827
99.9,36.5,57829
99.9,36.5,57831
99.8,36.6,57830
99.8,36.5,57829
99.8,36.5,57830
99.8,36.5,57831
99.8,36.6,57833
99.8,36.5,57830
99.8,36.5,57830
99.8,36.6,57833
99.8,36.7,57832
99.8,36.7,57833
99.8,36.8,57834
99.8,36.8,57832
99.8,36.8,57835
99.8,36.7,57837
99.8,36.8,57836
99.8,36.8,57836
99.8,36.8,57835
99.8,36.8,57840
99.8,36.8,57842
99.8,36.9,57843
99.8,36.9,57849
99.8,37,57850
99.8,36.9,57851
99.8,36.9,57854
99.8,36.9,57859
99.8,37,57863
99.8,37.1,57863
99.8,37.1,57866
99.8,37.2,57869
99.8,37.2,57870
99.8,37.2,57872
99.8,37.2,57876
99.8,37.2,57877
99.8,37.3,57881
99.8,37.3,57883
99.8,37.3,57888
99.8,37.4,57891
99.8,37.4,57894
99.8,37.5,57898
99.8,37.5,57902
99.8,37.5,57904
99.8,37.5,57903
99.8,37.5,57906
99.8,37.7,57911
99.8,37.7,57913
99.8,37.8,57914
99.8,37.8,57916
99.8,37.8,57920
99.8,37.8,57923
99.8,37.9,57927
99.8,37.9,57930
99.8,38,57930
99.8,38,57933
99.8,38,57936
99.8,38.1,57936
99.8,38.1,57937
99.7,38.1,57941
99.7,38.1,57944
99.7,38.1,57945
99.7,38.2,57945
99.7,38.3,57948
99.7,38.3,57949
99.7,38.3,57952
99.7,38.3,57953
99.7,38.4,57956
99.7,38.4,57957
99.7,38.5,57957
99.7,38.4,57957
99.7,38.5,57959
99.7,38.5,57961
99.7,38.5,57962
99.7,38.6,57966
99.7,38.5,57968
99.7,38.6,57968
99.7,38.7,57970
99.7,38.7,57972
99.7,38.6,57971
99.7,38.7,57972
99.7,38.7,57976
99.7,38.7,57977
99.7,38.8,57980
99.7,38.9,57983
99.7,38.9,57984
99.7,38.9,57983
99.7,38.9,57984
99.7,39,57984
99.7,39,57986
99.7,39.1,57990
99.7,39,57991
99.7,39,57992
99.7,39.1,57996
99.7,39.2,57997
99.7,39.2,57998
99.7,39.2,57998
99.7,39.3,57999
99.7,39.3,58000
99.7,39.3,58003
99.7,39.3,58004
99.7,39.3,58001
99.7,39.4,57999
99.7,39.4,58001
99.7,39.4,58002
99.7,39.4,58003
99.7,39.5,58004
99.7,39.5,58006
99.7,39.6,58007
99.7,39.6,58009
99.7,39.6,58010
99.7,39.7,58012
99.7,39.7,58013
99.7,39.7,58014
99.7,39.7,58012
99.7,39.7,58016
99.6,39.7,58016
99.6,39.7,58019
99.6,39.8,58016
99.6,39.8,58016
99.6,39.9,58018
99.6,40,58018
99.6,40,58021
99.6,39.9,58020
99.6,39.9,58022
99.6,39.9,58024
99.6,39.9,58025
99.6,40,58025
99.6,40,58023
99.6,40,58023
99.6,40,58022
99.6,40,58027
99.6,40,58030
99.6,40.1,58030
99.6,40.1,58028
99.6,40.2,58030
99.6,40.1,58033
99.6,40.2,58034
99.6,40.2,58036
99.6,40.2,58037
99.6,40.3,58038
99.6,40.3,58037
99.6,40.3,58039
99.6,40.3,58039
99.6,40.4,58039
99.6,40.4,58039
99.6,40.4,58041
99.6,40.4,58045
99.6,40.4,58047
99.6,40.4,58047
99.6,40.4,58047
99.6,40.5,58049
99.6,40.5,58049
99.6,40.6,58048
99.6,40.6,58050
99.6,40.6,58051
99.6,40.6,58051
99.6,40.6,58052
99.6,40.6,58054
99.6,40.6,58057
99.6,40.7,58059
99.6,40.8,58056
99.6,40.8,58056
99.6,40.8,58056
99.6,40.8,58056
99.6,40.8,58057
99.6,40.8,58058
99.6,40.8,58057
99.5,40.8,58059
99.5,40.8,58059
99.5,40.8,58059
99.5,40.9,58062
99.5,40.9,58063
99.5,41,58063
99.5,41,58063
99.5,41,58064
99.5,41,58066
99.5,41,58067
99.5,41,58068
99.5,41.1,58068
99.5,41,58069
99.5,41.1,58067
99.5,41.1,58068
99.5,41.2,58068
99.5,41.2,58067
99.5,41.2,58067
99.5,41.2,58069
99.5,41.2,58069
99.5,41.2,58069
99.5,41.3,58070
99.5,41.2,58072
99.5,41.3,58071
99.5,41.2,58071
99.5,41.2,58073
99.5,41.3,58073
99.5,41.4,58072
99.5,41.3,58073
99.5,41.3,58072
99.5,41.3,58074
99.5,41.3,58074
99.5,41.4,58073
99.5,41.5,58076
99.5,41.5,58075
99.5,41.5,58077
99.5,41.5,58078
99.5,41.5,58079
99.5,41.5,58077
99.5,41.5,58080
99.5,41.5,58080
99.5,41.5,58081
99.5,41.6,58079
99.5,41.6,58082
99.5,41.6,58084
99.5,41.7,58086
99.5,41.8,58084
99.5,41.7,58084
99.5,41.7,58086
99.5,41.7,58085
99.5,41.7,58085
99.5,41.7,58087
99.5,41.7,58087
99.4,41.7,58089
99.4,41.7,58088
99.4,41.7,58088
99.4,41.7,58090
99.4,41.7,58090
99.4,41.7,58092
99.4,41.8,58093
99.4,41.8,58092
99.4,41.8,58090
99.4,41.8,58087
99.4,41.8,58088
99.4,41.9,58092
99.4,41.9,58092
99.4,41.9,58091
99.4,41.9,58092
99.4,41.9,58090
99.4,41.9,58091
99.4,42,58092
99.4,42,58091
99.4,42,58090
99.4,42,58091
99.4,42,58092
99.4,42,58092
99.4,42,58093
99.4,42,58092
99.4,42.1,58092
99.4,42.1,58094
99.4,42.1,58095
99.4,42.1,58091
99.4,42.1,58093
99.4,42.2,58096
99.4,42.1,58095
99.4,42.1,58092
99.4,42.1,58095
99.4,42.2,58095
99.4,42.2,58094
99.4,42.1,58093
99.4,42.2,58093
99.4,42.2,58096
99.4,42.3,58096
99.4,42.3,58096
99.3,42.3,58092
99.3,42.3,58092
99.3,42.3,58095
99.3,42.3,58095
99.3,42.4,58096
99.3,42.4,58096
99.3,42.4,58097
99.3,42.4,58097
99.3,42.4,58098
99.3,42.3,58098
99.3,42.4,58099
99.3,42.4,58098
99.3,42.4,58100
99.3,42.5,58101
99.3,42.5,58097
99.3,42.5,58100
99.3,42.5,58099
99.3,42.5,58099
99.3,42.5,58098
99.3,42.5,58095
99.3,42.6,58094
99.2,42.5,58094
99.2,42.5,58095
99.2,42.5,58095
99.2,42.6,58093
99.2,42.6,58095
99.2,42.6,58099
99.2,42.6,58099
99.2,42.6,58101
99.2,42.6,58100
99.2,42.6,58100
99.2,42.6,58101
99.2,42.6,58100
99.2,42.6,58095
99.2,42.6,58100
99.1,42.7,58100
99.1,42.6,58097
99.1,42.7,58098
99.1,42.7,58099
99.1,42.7,58098
99.1,42.8,58097
99.1,42.8,58095
99.1,42.7,58094
99.1,42.7,58094
99.1,42.8,58096
99,42.8,58095
99,42.8,58096
99,42.8,58096
99,42.8,58096
99,42.8,58095
99,42.8,58097
99,42.8,58098
99,42.9,58101
99,42.9,58100
98.9,42.9,58102
98.9,42.9,58102
98.9,42.9,58102
98.9,42.9,58101
98.9,42.9,58100
98.9,42.9,58102
98.9,43,58100
98.9,43,58101
98.8,42.9,58102
98.8,43,58101
98.8,43,58101
98.8,42.9,58098
98.8,42.9,58100
98.8,42.9,58100
98.7,43,58098
98.7,43,58101
98.7,43,58102
98.7,43.1,58101
98.7,43.1,58102
98.7,43.1,58101
98.7,43.1,58101
98.6,43.2,58101
98.6,43.2,58100
98.6,43.1,58101
98.6,43.1,58101
98.6,43.1,58101
98.6,43.1,58103
98.6,43.1,58097
98.6,43.2,58100
98.6,43.2,58103
98.6,43.1,58101
98.6,43.2,58101
98.6,43.2,58103
98.5,43.2,58101
98.5,43.3,58098
98.5,43.3,58097
98.5,43.2,58102
98.5,43.2,58100
98.5,43.2,58099
98.5,43.2,58100
98.5,43.2,58103
98.5,43.2,58103
98.5,43.3,58103
98.5,43.3,58103
98.5,43.3,58104
98.5,43.3,58105
98.5,43.3,58104
98.5,43.3,58103
98.5,43.3,58105
98.4,43.3,58103
98.4,43.3,58104
98.4,43.4,58102
98.4,43.4,58103
98.4,43.4,58103
98.4,43.4,58102
98.4,43.4,58103
98.4,43.4,58101
98.4,43.5,58102
98.4,43.4,58101
98.4,43.4,58103
98.4,43.4,58102
98.4,43.4,58100
98.4,43.4,58097
98.4,43.4,58100
98.3,43.4,58101
98.3,43.5,58100
98.3,43.4,58097
98.3,43.4,58095
98.3,43.4,58096
98.3,43.4,58099
98.3,43.4,58100
98.3,43.4,58098
98.3,43.5,58099
98.3,43.5,58100
98.3,43.5,58100
98.3,43.5,58104
98.3,43.5,58104
98.4,43.5,58101
98.4,43.6,58108
98.6,43.6,58112
98.7,43.6,58116
98.8,43.7,58118
98.8,43.6,58121
98.9,43.7,58124
99,43.7,58128
99.1,43.8,58131
99.1,43.8,58135
99.2,43.8,58140
99.2,43.8,58146
99.3,43.9,58150
99.3,44,58153
99.3,44,58157
99.3,44,58164
99.3,44.1,58169
99.4,44.2,58174
99.4,44.3,58179
99.4,44.3,58182
99.4,44.3,58188
99.4,44.5,58191
99.5,44.5,58192
99.5,44.6,58196
99.5,44.6,58199
99.5,44.7,58200
99.5,44.9,58205
99.5,44.9,58206
99.5,45,58210
99.5,45,58215
99.5,45.2,58216
99.5,45.2,58218
99.5,45.3,58220
99.5,45.3,58224
99.5,45.4,58223
99.5,45.4,58225
99.4,45.5,58227
99.4,45.5,58228
99.4,45.6,58231
99.4,45.6,58234
99.4,45.6,58235
99.4,45.7,58236
99.4,45.7,58239
99.4,45.7,58239
99.4,45.8,58241
99.4,45.8,58243
99.4,45.9,58245
99.4,45.9,58249
99.4,45.9,58251
99.4,45.9,58253
99.4,46,58254
99.4,46,58256
